,hPos,aPos,unixTime,Distance
472,"{'x': -0.04606102034449577, 'y': -0.004055880010128021, 'z': 0.14747893810272217}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298015,0.4577964905083371
473,"{'x': -0.045224905014038086, 'y': -0.0038130569737404585, 'z': 0.13990923762321472}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298116,0.46528038109852093
474,"{'x': -0.045434046536684036, 'y': -0.0029706370551139116, 'z': 0.13444505631923676}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298215,0.470743558931344
475,"{'x': -0.04322940483689308, 'y': -0.003984848037362099, 'z': 0.1293448507785797}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298315,0.4756760680101903
476,"{'x': -0.0407346710562706, 'y': -0.004944899585098028, 'z': 0.1250401735305786}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298416,0.4798118795364337
477,"{'x': -0.03739836812019348, 'y': -0.004353166092187166, 'z': 0.12103106826543808}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298516,0.48361489175594374
478,"{'x': -0.031879499554634094, 'y': -0.005651091691106558, 'z': 0.1159733459353447}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298645,0.4884009086650772
479,"{'x': -0.02635035291314125, 'y': -0.007238069083541632, 'z': 0.10830281674861908}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298745,0.495871224048981
480,"{'x': -0.0251097921282053, 'y': -0.006582990754395723, 'z': 0.10075896978378296}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298845,0.5033683264477328
481,"{'x': -0.024307023733854294, 'y': -0.007691952399909496, 'z': 0.09411436319351196}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088298946,0.5099979141679128
482,"{'x': -0.021059658378362656, 'y': -0.010008243843913078, 'z': 0.08816729485988617}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299045,0.5158953361682909
483,"{'x': -0.014981284737586975, 'y': -0.0175345279276371, 'z': 0.08507039397954941}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299146,0.5190679738325344
484,"{'x': -0.009167501702904701, 'y': -0.02068796008825302, 'z': 0.0798003152012825}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299245,0.5244198927583015
485,"{'x': -0.004689592402428389, 'y': -0.02181265503168106, 'z': 0.07332027703523636}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299347,0.5309674150427911
486,"{'x': -0.0012376769445836544, 'y': -0.024488547816872597, 'z': 0.06523162871599197}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299446,0.5392019798606992
487,"{'x': 0.001308094710111618, 'y': -0.023561714217066765, 'z': 0.05613753944635391}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299546,0.548300838381274
488,"{'x': 0.002619725652039051, 'y': -0.022441770881414413, 'z': 0.04565814137458801}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299675,0.5587589817047601
489,"{'x': 0.002810397185385227, 'y': -0.021218951791524887, 'z': 0.04062601923942566}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299781,0.5637492815058118
490,"{'x': 0.0026201289147138596, 'y': -0.020797276869416237, 'z': 0.03714194893836975}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299881,0.5672122540646901
491,"{'x': 0.0014046658761799335, 'y': -0.019439175724983215, 'z': 0.036652758717536926}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088299981,0.5676318593471197
492,"{'x': -0.0011467169970273972, 'y': -0.018530745059251785, 'z': 0.03746049106121063}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300076,0.5667496350003689
493,"{'x': -0.004602555651217699, 'y': -0.016878869384527206, 'z': 0.03850483149290085}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300176,0.565613880217276
494,"{'x': -0.007919151335954666, 'y': -0.016463570296764374, 'z': 0.03961198776960373}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300275,0.5644707221700188
495,"{'x': -0.010132797062397003, 'y': -0.015170220285654068, 'z': 0.039916738867759705}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300385,0.5641291452695671
496,"{'x': -0.010165486484766006, 'y': -0.015644492581486702, 'z': 0.04050630331039429}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300476,0.5635505038790969
497,"{'x': -0.008950473740696907, 'y': -0.014909110963344574, 'z': 0.04156407713890076}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300581,0.5624788512860645
498,"{'x': -0.009267735294997692, 'y': -0.012647095136344433, 'z': 0.044153086841106415}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300716,0.5598442830552729
499,"{'x': -0.010706048458814621, 'y': -0.012162075378000736, 'z': 0.04685337841510773}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300816,0.5571340508747544
500,"{'x': -0.01155151054263115, 'y': -0.01196762453764677, 'z': 0.049196258187294006}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088300916,0.5547888540548112
501,"{'x': -0.01118462160229683, 'y': -0.011201610788702965, 'z': 0.05295901745557785}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301016,0.5510136569571173
502,"{'x': -0.011369790881872177, 'y': -0.010406716726720333, 'z': 0.05652450770139694}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301116,0.5474368445353536
503,"{'x': -0.012174254283308983, 'y': -0.011010193265974522, 'z': 0.05918128043413162}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301216,0.5447909596702407
504,"{'x': -0.012060094624757767, 'y': -0.010417952202260494, 'z': 0.06131817400455475}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301316,0.5426451396774392
505,"{'x': -0.011742055416107178, 'y': -0.010322880931198597, 'z': 0.06193585693836212}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301415,0.5420254460717512
506,"{'x': -0.010906422510743141, 'y': -0.010591507889330387, 'z': 0.06119938939809799}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301515,0.5427647714750359
507,"{'x': -0.010837825015187263, 'y': -0.010237615555524826, 'z': 0.058942779898643494}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301646,0.5450160164970863
508,"{'x': -0.010910147801041603, 'y': -0.009681392461061478, 'z': 0.057436294853687286}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301746,0.5465148518621284
509,"{'x': -0.011170919984579086, 'y': -0.009689697995781898, 'z': 0.05646000802516937}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301848,0.5474913292674064
510,"{'x': -0.012372464872896671, 'y': -0.009767192415893078, 'z': 0.05633096396923065}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088301946,0.5476237413676265
511,"{'x': -0.014251774176955223, 'y': -0.009321588091552258, 'z': 0.05727703124284744}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302046,0.5466810740765575
512,"{'x': -0.014930853620171547, 'y': -0.00917771179229021, 'z': 0.05846259742975235}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302146,0.5454987131785815
513,"{'x': -0.015095817856490612, 'y': -0.00844363309442997, 'z': 0.05923780798912048}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302246,0.5447164759470005
514,"{'x': -0.01647750288248062, 'y': -0.0076463911682367325, 'z': 0.06056661903858185}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302345,0.5433926977222576
515,"{'x': -0.018699727952480316, 'y': -0.006831704173237085, 'z': 0.06312201172113419}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302446,0.5408588539168133
516,"{'x': -0.01949242502450943, 'y': -0.007576272822916508, 'z': 0.06485391408205032}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302546,0.5391459552781542
517,"{'x': -0.020834550261497498, 'y': -0.008967935107648373, 'z': 0.06578020006418228}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302681,0.5382581998776734
518,"{'x': -0.023063017055392265, 'y': -0.010011670179665089, 'z': 0.06564180552959442}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302776,0.538456565098847
519,"{'x': -0.02470896765589714, 'y': -0.011397644877433777, 'z': 0.06498207896947861}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302875,0.5391772511730776
520,"{'x': -0.025044111534953117, 'y': -0.01232697069644928, 'z': 0.0640430822968483}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088302976,0.5401406003778514
521,"{'x': -0.025907542556524277, 'y': -0.012728776782751083, 'z': 0.06295673549175262}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303085,0.5412573645282885
522,"{'x': -0.027513619512319565, 'y': -0.01296503096818924, 'z': 0.0625222846865654}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303186,0.5417435378613342
523,"{'x': -0.031569089740514755, 'y': -0.014035826548933983, 'z': 0.06252758949995041}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303285,0.5419009197719852
524,"{'x': -0.03540489077568054, 'y': -0.015617109835147858, 'z': 0.06215709447860718}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303385,0.5424680038940387
525,"{'x': -0.03628656268119812, 'y': -0.016074491664767265, 'z': 0.06208665668964386}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303476,0.5425904153716614
526,"{'x': -0.03499871492385864, 'y': -0.015939777716994286, 'z': 0.061955735087394714}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303576,0.5426586080250685
527,"{'x': -0.03005637228488922, 'y': -0.015168401412665844, 'z': 0.06253667175769806}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303716,0.5418608375457497
528,"{'x': -0.02677551843225956, 'y': -0.014219657517969608, 'z': 0.06283880770206451}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303816,0.5414303497025483
529,"{'x': -0.024579836055636406, 'y': -0.013213733211159706, 'z': 0.06337068229913712}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088303915,0.5408172650125528
530,"{'x': -0.024509644135832787, 'y': -0.012489855289459229, 'z': 0.06409917026758194}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304016,0.5400735727952005
531,"{'x': -0.02461143583059311, 'y': -0.014153641648590565, 'z': 0.06474936753511429}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304116,0.5394594884966147
532,"{'x': -0.02154618315398693, 'y': -0.015903860330581665, 'z': 0.06565473228693008}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304216,0.5385246436554112
533,"{'x': -0.022345993667840958, 'y': -0.013628475368022919, 'z': 0.06524395942687988}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304316,0.5389003968323642
534,"{'x': -0.02630612999200821, 'y': -0.01184825412929058, 'z': 0.06638181954622269}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304416,0.5378297558343534
535,"{'x': -0.02669876255095005, 'y': -0.010750790126621723, 'z': 0.0671430379152298}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304513,0.5370626834551783
536,"{'x': -0.024321453645825386, 'y': -0.010577432811260223, 'z': 0.06709611415863037}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304616,0.537041383291264
537,"{'x': -0.024280890822410583, 'y': -0.008782238699495792, 'z': 0.06866441667079926}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304746,0.5354488820146611
538,"{'x': -0.0254910159856081, 'y': -0.008738073520362377, 'z': 0.07107532024383545}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304846,0.5330706274212395
539,"{'x': -0.026283325627446175, 'y': -0.00927810650318861, 'z': 0.07339691370725632}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088304946,0.5307793238256706
540,"{'x': -0.026294924318790436, 'y': -0.00915264431387186, 'z': 0.07515759766101837}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305046,0.5290183083185588
541,"{'x': -0.02630070224404335, 'y': -0.009202837012708187, 'z': 0.07598816603422165}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305146,0.5281889652669337
542,"{'x': -0.02852688357234001, 'y': -0.00956358015537262, 'z': 0.07520700246095657}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305246,0.5290447377392936
543,"{'x': -0.029026415199041367, 'y': -0.00943941529840231, 'z': 0.07467959076166153}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305346,0.5295872348712174
544,"{'x': -0.029362617060542107, 'y': -0.009615815244615078, 'z': 0.07410843670368195}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305446,0.530172047444235
545,"{'x': -0.029419753700494766, 'y': -0.009673169814050198, 'z': 0.07358455657958984}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305546,0.5306983347274449
546,"{'x': -0.02963067591190338, 'y': -0.010133571922779083, 'z': 0.07236539572477341}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305686,0.5319304469031579
547,"{'x': -0.028999298810958862, 'y': -0.010136504657566547, 'z': 0.0716806948184967}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305781,0.5325926119585799
548,"{'x': -0.028379639610648155, 'y': -0.01011994481086731, 'z': 0.07136841118335724}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305885,0.5328835187050738
549,"{'x': -0.027545571327209473, 'y': -0.010071342810988426, 'z': 0.07128895074129105}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088305986,0.5329352146413184
550,"{'x': -0.026736680418252945, 'y': -0.010286417789757252, 'z': 0.0709834173321724}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306076,0.5332186852774631
551,"{'x': -0.02620447427034378, 'y': -0.010002904571592808, 'z': 0.07008374482393265}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306176,0.5340981133629943
552,"{'x': -0.026128772646188736, 'y': -0.009992626495659351, 'z': 0.06936440616846085}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306286,0.5348147463654892
553,"{'x': -0.026103630661964417, 'y': -0.009808042086660862, 'z': 0.06832067668437958}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306376,0.5358546914357095
554,"{'x': -0.026318788528442383, 'y': -0.009379521012306213, 'z': 0.067627914249897}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306476,0.5365477143983597
555,"{'x': -0.026786359027028084, 'y': -0.009672002866864204, 'z': 0.06720973551273346}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306581,0.5369832822222051
556,"{'x': -0.02737467922270298, 'y': -0.009386206977069378, 'z': 0.06679387390613556}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306716,0.5374131572542437
557,"{'x': -0.027716193348169327, 'y': -0.009518475271761417, 'z': 0.06651011109352112}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306816,0.5377091576838494
558,"{'x': -0.02854633331298828, 'y': -0.009385370649397373, 'z': 0.06611528247594833}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088306916,0.5381289530262634
559,"{'x': -0.029381461441516876, 'y': -0.009317019954323769, 'z': 0.0662158727645874}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307016,0.5380559227063579
560,"{'x': -0.02982066199183464, 'y': -0.009566336870193481, 'z': 0.06653424352407455}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307116,0.5377563994881391
561,"{'x': -0.03132013976573944, 'y': -0.009256063960492611, 'z': 0.06685684621334076}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307216,0.5374855317800369
562,"{'x': -0.033846382051706314, 'y': -0.008945428766310215, 'z': 0.06787137687206268}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307316,0.5365711140016984
563,"{'x': -0.03304904326796532, 'y': -0.009266735054552555, 'z': 0.06910521537065506}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307416,0.5353085489791367
564,"{'x': -0.030688775703310966, 'y': -0.009405653923749924, 'z': 0.06890169531106949}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307516,0.5354202938585514
565,"{'x': -0.03027939237654209, 'y': -0.009006544016301632, 'z': 0.06893423199653625}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307616,0.5353676995538509
566,"{'x': -0.03020421229302883, 'y': -0.009390814229846, 'z': 0.06911127269268036}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307746,0.5351928064427874
567,"{'x': -0.030525336042046547, 'y': -0.009318847209215164, 'z': 0.06940394639968872}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307846,0.5349112471865431
568,"{'x': -0.030446626245975494, 'y': -0.009665427729487419, 'z': 0.06939461827278137}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088307947,0.5349221432806851
569,"{'x': -0.030218280851840973, 'y': -0.009450268000364304, 'z': 0.06900357455015182}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308046,0.5353016984983223
570,"{'x': -0.02997581660747528, 'y': -0.00912516564130783, 'z': 0.0687386691570282}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308146,0.535553541039261
571,"{'x': -0.03000972792506218, 'y': -0.008940018713474274, 'z': 0.06868014484643936}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308246,0.5356110096210834
572,"{'x': -0.029780879616737366, 'y': -0.009336725808680058, 'z': 0.06881911307573318}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308346,0.5354688043748062
573,"{'x': -0.029699785634875298, 'y': -0.009445225819945335, 'z': 0.06818947196006775}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308446,0.5360964956290265
574,"{'x': -0.03018077276647091, 'y': -0.009109321981668472, 'z': 0.06732998788356781}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308546,0.5369684116500184
575,"{'x': -0.03188803419470787, 'y': -0.009546611458063126, 'z': 0.06599318236112595}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308686,0.538374240081309
576,"{'x': -0.03239978104829788, 'y': -0.00969585869461298, 'z': 0.0643056184053421}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308782,0.5400826333882008
577,"{'x': -0.032338570803403854, 'y': -0.010027173906564713, 'z': 0.06305931508541107}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308883,0.5413298377487807
578,"{'x': -0.03432289883494377, 'y': -0.009402332827448845, 'z': 0.06210179626941681}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088308976,0.5423610928248811
579,"{'x': -0.033931005746126175, 'y': -0.010968382470309734, 'z': 0.06284988671541214}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309081,0.5416188483009192
580,"{'x': -0.02703355811536312, 'y': -0.015278132632374763, 'z': 0.06265857070684433}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309176,0.5416419968342207
581,"{'x': -0.017197376117110252, 'y': -0.021477652713656425, 'z': 0.05761992186307907}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309276,0.546650798484456
582,"{'x': -0.009122219868004322, 'y': -0.023155618458986282, 'z': 0.0492190420627594}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309385,0.5550699673083437
583,"{'x': -0.0038995761424303055, 'y': -0.025574246421456337, 'z': 0.04008719325065613}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309476,0.5643277485915196
584,"{'x': 0.0003128889948129654, 'y': -0.02600129134953022, 'z': 0.03153078258037567}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309576,0.5729592891802829
585,"{'x': 0.0046494025737047195, 'y': -0.026114964857697487, 'z': 0.02200116217136383}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309716,0.5825819945462826
586,"{'x': 0.006438650190830231, 'y': -0.02453283965587616, 'z': 0.01772148162126541}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309816,0.5868448808592516
587,"{'x': 0.00700830202549696, 'y': -0.02362591028213501, 'z': 0.01528458297252655}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088309916,0.5892627704082525
588,"{'x': 0.006967758759856224, 'y': -0.02218446135520935, 'z': 0.014454714953899384}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310016,0.5900408343861532
589,"{'x': 0.006366542540490627, 'y': -0.021426474675536156, 'z': 0.014159806072711945}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310116,0.5902930627025059
590,"{'x': 0.0050477925688028336, 'y': -0.021107332780957222, 'z': 0.014660634100437164}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310216,0.5897459077089339
591,"{'x': 0.0033637043088674545, 'y': -0.02069973014295101, 'z': 0.015702717006206512}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310315,0.5886493920097777
592,"{'x': 0.0015704380348324776, 'y': -0.02072039805352688, 'z': 0.016871288418769836}","{'x': -0.010693594813346863, 'y': -0.002566121518611908, 'z': 0.6039047837257385}",1653088310416,0.5874421749164118
